"predict","Days","start station name","bikes","Month","DayOfWeek"
1.1283235050040898,15897,"Allen St & Hester St",1,"7","Wed"
0.9928332811180949,15897,"Atlantic Ave & Fort Greene Pl",1,"7","Wed"
0.9214925143204764,15897,"Broadway & W 29 St",1,"7","Wed"
1.3133402571167208,15897,"Broadway & W 36 St",1,"7","Wed"
1.0613338024365644,15897,"Centre St & Chambers St",1,"7","Wed"
0.9286652221178142,15897,"E 39 St & 3 Ave",1,"7","Wed"
1.1902774719139584,15897,"W 16 St & The High Line",1,"7","Wed"
1.0681986368873309,15898,"8 Ave & W 31 St",1,"7","Thu"
1.4140795686666647,15898,"Broadway & W 49 St",1,"7","Thu"
0.9338889577818745,15898,"Broadway & W 55 St",1,"7","Thu"
1.1405232837903154,15898,"E 31 St & 3 Ave",1,"7","Thu"
1.0991169087470494,15898,"Grand Army Plaza & Central Park S",1,"7","Thu"
1.01868654184139,15898,"Little West St & 1 Pl",1,"7","Thu"
1.3209418303182188,15898,"Mott St & Prince St",1,"7","Thu"
1.077077234037375,15899,"5 Ave & E 29 St",1,"7","Fri"
1.0848208041765302,15899,"Allen St & Rivington St",1,"7","Fri"
0.9881608612196542,15899,"Old Slip & Front St",1,"7","Fri"
1.0157130522215139,15899,"Pearl St & Hanover Square",1,"7","Fri"
0.9631343276959397,15899,"Pitt St & Stanton St",1,"7","Fri"
1.1401241991305537,15899,"St James Pl & Oliver St",1,"7","Fri"
1.0414358806278583,15899,"W 52 St & 9 Ave",1,"7","Fri"
1.3207103845300876,15900,"E 12 St & 3 Ave",1,"7","Sat"
1.6343690166010274,15900,"Mercer St & Spring St",1,"7","Sat"
0.9681709836210926,15901,"E 39 St & 3 Ave",1,"7","Sun"
1.1838962698626287,15901,"Mott St & Prince St",2,"7","Sun"
1.0692970264076676,15901,"W 27 St & 7 Ave",1,"7","Sun"
1.0405239437630767,15901,"W 39 St & 9 Ave",1,"7","Sun"
0.9417723159940861,15902,"Church St & Leonard St",1,"7","Mon"
1.1698647734062602,15902,"E 2 St & 2 Ave",1,"7","Mon"
1.1237056456370451,15902,"Metropolitan Ave & Bedford Ave",1,"7","Mon"
1.0704295499988061,15902,"Shevchenko Pl & E 6 St",1,"7","Mon"
0.9721035212837419,15902,"University Pl & E 14 St",1,"7","Mon"
1.1433062670238028,15902,"W 39 St & 9 Ave",1,"7","Mon"
1.4016764798972472,15903,"6 Ave & W 33 St",1,"7","Tue"
1.029692767397904,15903,"Allen St & E Houston St",2,"7","Tue"
1.0956121592662666,15903,"Carmine St & 6 Ave",1,"7","Tue"
1.1625952028682887,15903,"E 25 St & 2 Ave",1,"7","Tue"
1.0562238036937115,15903,"E 43 St & Vanderbilt Ave",1,"7","Tue"
2.0675454252329644,15903,"Pershing Square N",1,"7","Tue"
0.9889062539049005,15903,"W 47 St & 10 Ave",1,"7","Tue"
0.987808410297333,15904,"Allen St & E Houston St",1,"7","Wed"
1.01524353528643,15904,"E 45 St & 3 Ave",1,"7","Wed"
0.9337960109744754,15904,"E 53 St & Lexington Ave",1,"7","Wed"
0.9848138897461636,15904,"Forsyth St & Broome St",1,"7","Wed"
0.9445211525300292,15904,"Greenwich Ave & 8 Ave",1,"7","Wed"
1.0406663805137268,15904,"St Marks Pl & 2 Ave",1,"7","Wed"
1.2498230128973942,15904,"W 13 St & 5 Ave",1,"7","Wed"
1.0578565583733448,15904,"W 15 St & 7 Ave",1,"7","Wed"
0.9843502515976466,15904,"W 18 St & 6 Ave",1,"7","Wed"
0.9625968299561973,15904,"Washington Square E",1,"7","Wed"
1.0022896744647765,15905,"Broadway & W 51 St",1,"7","Thu"
1.0717666085759843,15905,"E 12 St & 3 Ave",1,"7","Thu"
1.1150977748217483,15905,"E 7 St & Avenue A",1,"7","Thu"
0.9388448182786815,15905,"E 9 St & Avenue C",2,"7","Thu"
1.1311615649209725,15905,"LaGuardia Pl & W 3 St",1,"7","Thu"
1.3548788231729814,15905,"Lafayette St & E 8 St",1,"7","Thu"
1.2360995816559066,15905,"South St & Whitehall St",1,"7","Thu"
1.110116412543874,15905,"W 22 St & 8 Ave",1,"7","Thu"
1.3092242544483097,15905,"W 43 St & 10 Ave",1,"7","Thu"
1.0784575333296684,15906,"9 Ave & W 18 St",1,"7","Fri"
1.1358265537046177,15906,"Broadway & W 41 St",1,"7","Fri"
1.0288086510688286,15906,"E 2 St & 2 Ave",1,"7","Fri"
1.3479101849254957,15906,"E 53 St & Lexington Ave",1,"7","Fri"
1.5352478694855731,15906,"Pershing Square N",1,"7","Fri"
1.1212749002820883,15906,"W 45 St & 8 Ave",1,"7","Fri"
1.115884284663508,15907,"1 Ave & E 30 St",1,"7","Sat"
0.9098274878963648,15907,"Broadway & W 32 St",1,"7","Sat"
1.0101107879066544,15907,"Duane St & Greenwich St",1,"7","Sat"
1.100496431287098,15907,"Franklin St & W Broadway",1,"7","Sat"
1.30852766383245,15907,"Pearl St & Anchorage Pl",1,"7","Sat"
0.9218108440120145,15908,"Broadway & E 14 St",2,"7","Sun"
1.0165240614823288,15908,"Broadway & W 60 St",1,"7","Sun"
1.0052929177240626,15908,"E 20 St & 2 Ave",1,"7","Sun"
1.532162129685531,15908,"E 25 St & 2 Ave",1,"7","Sun"
0.9852306493278034,15908,"E 31 St & 3 Ave",1,"7","Sun"
0.9749780161244812,15908,"E 51 St & 1 Ave",1,"7","Sun"
0.9705585978991562,15908,"Norfolk St & Broome St",1,"7","Sun"
0.843913082239254,15908,"St James Pl & Oliver St",1,"7","Sun"
0.9985446758510361,15908,"W 33 St & 7 Ave",1,"7","Sun"
1.0848889115640927,15908,"West Thames St",1,"7","Sun"
1.0524709463241775,15909,"Broadway & W 53 St",1,"7","Mon"
1.2348595876729005,15909,"Cleveland Pl & Spring St",1,"7","Mon"
0.9199354218548306,15909,"E 11 St & 1 Ave",1,"7","Mon"
1.2862888097928644,15909,"MacDougal St & Washington Sq",1,"7","Mon"
1.0421763278885974,15909,"Old Slip & Front St",1,"7","Mon"
0.9491584644157169,15909,"Spruce St & Nassau St",1,"7","Mon"
1.123980871108955,15909,"W 15 St & 7 Ave",2,"7","Mon"
1.18709490351452,15909,"W 18 St & 6 Ave",1,"7","Mon"
1.5015679148005174,15909,"W 20 St & 11 Ave",1,"7","Mon"
1.013984150786399,15909,"W 20 St & 7 Ave",1,"7","Mon"
0.9665133899347038,15909,"W 52 St & 11 Ave",1,"7","Mon"
0.9286652792636969,15910,"Broadway & W 32 St",1,"7","Tue"
1.3691618845097364,15910,"Broadway & W 36 St",1,"7","Tue"
1.035925502279184,15910,"Clark St & Henry St",1,"7","Tue"
1.2022055663890396,15910,"Clinton Ave & Myrtle Ave",1,"7","Tue"
1.0202643567500613,15910,"Spruce St & Nassau St",1,"7","Tue"
1.108836174906031,15910,"W 18 St & 6 Ave",1,"7","Tue"
0.9667770224095589,15910,"York St & Jay St",1,"7","Tue"
1.2527042751183612,15911,"12 Ave & W 40 St",3,"7","Wed"
1.0651434442646914,15911,"5 Ave & E 29 St",1,"7","Wed"
1.015220228956167,15911,"8 Ave & W 52 St",1,"7","Wed"
1.0051732068684769,15911,"Avenue D & E 3 St",1,"7","Wed"
1.326719902617725,15911,"Carmine St & 6 Ave",1,"7","Wed"
1.9606411026051942,15911,"Pershing Square S",1,"7","Wed"
1.1207317695975403,15911,"W 37 St & 5 Ave",1,"7","Wed"
0.9273997046093141,15911,"W 4 St & 7 Ave S",1,"7","Wed"
1.0993295592120658,15911,"W 45 St & 8 Ave",1,"7","Wed"
1.0151190586596213,15912,"Broadway & W 32 St",1,"7","Thu"
1.5382995152703243,15912,"E 16 St & 5 Ave",1,"7","Thu"
1.0603803848499351,15912,"Lafayette Ave & Fort Greene Pl",1,"7","Thu"
0.9243128917290446,15912,"W 13 St & 7 Ave",1,"7","Thu"
0.9627051106566282,15912,"W 26 St & 10 Ave",1,"7","Thu"
1.410316631504173,15912,"W 41 St & 8 Ave",1,"7","Thu"
1.1729610601056206,15912,"W 43 St & 6 Ave",1,"7","Thu"
1.4192170756784603,15912,"West St & Chambers St",1,"7","Thu"
1.268934621683371,15913,"2 Ave & E 58 St",1,"7","Fri"
1.0291355012010113,15913,"Broad St & Bridge St",1,"7","Fri"
1.209459935663716,15913,"Broadway & W 49 St",1,"7","Fri"
0.9195344704961312,15913,"Duane St & Greenwich St",1,"7","Fri"
0.9523516517720336,15913,"E 4 St & 2 Ave",1,"7","Fri"
1.2008608051721976,15913,"FDR Drive & E 35 St",1,"7","Fri"
0.9704086558614049,15913,"Norfolk St & Broome St",2,"7","Fri"
1.5038213173463928,15913,"Perry St & Bleecker St",1,"7","Fri"
0.9813860213090206,15913,"W 15 St & 7 Ave",1,"7","Fri"
1.614744506930691,15913,"W 59 St & 10 Ave",1,"7","Fri"
1.17445011969383,15913,"William St & Pine St",1,"7","Fri"
1.2056227883947768,15914,"6 Ave & Canal St",1,"7","Sat"
0.9780709497509574,15914,"Adelphi St & Myrtle Ave",1,"7","Sat"
1.0688352409478907,15914,"Allen St & Hester St",1,"7","Sat"
1.4181812100178204,15914,"Broadway & E 22 St",1,"7","Sat"
1.1606202804112795,15914,"Broadway & W 53 St",1,"7","Sat"
1.2486283218967456,15914,"Broadway & W 60 St",2,"7","Sat"
1.039599318781853,15914,"Greenwich Ave & 8 Ave",2,"7","Sat"
1.040970671012161,15914,"Old Fulton St",1,"7","Sat"
1.0156483218121648,15914,"St James Pl & Pearl St",1,"7","Sat"
1.2094205931202564,15914,"University Pl & E 14 St",1,"7","Sat"
1.0640010101955963,15914,"W 21 St & 6 Ave",1,"7","Sat"
0.902586404904042,15914,"W 45 St & 8 Ave",1,"7","Sat"
0.9475088153357942,15914,"West Thames St",1,"7","Sat"
1.8146782912220656,15915,"12 Ave & W 40 St",1,"7","Sun"
0.9622428044470721,15915,"Allen St & E Houston St",1,"7","Sun"
0.9776899862989976,15915,"Broadway & W 39 St",1,"7","Sun"
1.0210440113135915,15915,"Johnson St & Gold St",1,"7","Sun"
1.453222633385536,15915,"State St",1,"7","Sun"
1.65759849462475,15915,"W 17 St & 8 Ave",1,"7","Sun"
1.099896208852641,15915,"W 20 St & 7 Ave",1,"7","Sun"
1.1977651514485215,15915,"W 54 St & 9 Ave",1,"7","Sun"
1.0028198447062946,15916,"Ashland Pl & Hanson Pl",1,"7","Mon"
0.9382392016882759,15916,"Broadway & W 37 St",1,"7","Mon"
1.5045250285110965,15916,"Broadway & W 41 St",1,"7","Mon"
0.9865846741189725,15916,"E 15 St & 3 Ave",1,"7","Mon"
1.1961109153658354,15916,"Greenwich Ave & Charles St",1,"7","Mon"
0.9705784728770082,15916,"Johnson St & Gold St",1,"7","Mon"
0.9836865365150229,15916,"Pike St & Monroe St",1,"7","Mon"
1.0083143185598542,15916,"Rivington St & Chrystie St",2,"7","Mon"
1.2594325805155504,15916,"W 24 St & 7 Ave",1,"7","Mon"
1.0828692946732585,15917,"2 Ave & E 31 St",1,"7","Tue"
1.0070942041247972,15917,"Bank St & Washington St",2,"7","Tue"
0.9676279802614827,15917,"Greenwich St & N Moore St",2,"7","Tue"
2.0222659065318283,15917,"Pershing Square N",2,"7","Tue"
1.027578359318596,15917,"Suffolk St & Stanton St",1,"7","Tue"
1.010920966391353,15917,"W 14 St & The High Line",1,"7","Tue"
0.9432634575013308,15917,"W 22 St & 10 Ave",1,"7","Tue"
0.9438489527046554,15917,"W 22 St & 8 Ave",1,"7","Tue"
1.5003992417830145,15917,"W 41 St & 8 Ave",1,"7","Tue"
1.1083077278531446,15917,"W 45 St & 8 Ave",1,"7","Tue"
1.1819763773162604,15917,"W Broadway & Spring St",1,"7","Tue"
0.8950884292650299,15918,"Columbia Heights & Cranberry St",1,"7","Wed"
1.0317156553800542,15918,"E 56 St & 3 Ave",1,"7","Wed"
1.162076664022521,15918,"E 7 St & Avenue A",1,"7","Wed"
0.9714312828040474,15918,"Lawrence St & Willoughby St",1,"7","Wed"
0.9561269131781669,15918,"Murray St & West St",1,"7","Wed"
0.8814654660372694,15918,"York St & Jay St",1,"7","Wed"
1.0564079007043856,15919,"Broadway & W 39 St",1,"8","Thu"
0.9986976168019337,15919,"Old Slip & Front St",1,"8","Thu"
1.0292913203045655,15919,"Park Pl & Church St",1,"8","Thu"
1.044766931810926,15919,"Pershing Square S",1,"8","Thu"
0.996626837443358,15919,"Spruce St & Nassau St",1,"8","Thu"
1.0226607045451883,15919,"W 24 St & 7 Ave",2,"8","Thu"
1.3126572004497061,15920,"12 Ave & W 40 St",1,"8","Fri"
1.1589478479412205,15920,"Ashland Pl & Hanson Pl",1,"8","Fri"
1.0703391193254956,15920,"Broadway & W 24 St",1,"8","Fri"
1.2076705887790522,15920,"E 9 St & Avenue C",2,"8","Fri"
1.225317102107425,15920,"Lawrence St & Willoughby St",2,"8","Fri"
1.4093167198181786,15920,"South St & Whitehall St",1,"8","Fri"
1.3268844115297325,15920,"W 42 St & 8 Ave",2,"8","Fri"
1.2690621290600743,15920,"W 59 St & 10 Ave",1,"8","Fri"
0.9945156541771494,15921,"Broadway & Battery Pl",1,"8","Sat"
1.2068464871974525,15921,"Broadway & E 14 St",2,"8","Sat"
0.9496464259784998,15921,"E 4 St & 2 Ave",1,"8","Sat"
1.0046221929077033,15921,"Grand St & Havemeyer St",1,"8","Sat"
0.9975740224014371,15921,"John St & William St",2,"8","Sat"
0.9252392434546264,15921,"W 24 St & 7 Ave",1,"8","Sat"
1.1058677401008195,15922,"8 Ave & W 52 St",1,"8","Sun"
1.191868744391712,15922,"9 Ave & W 14 St",1,"8","Sun"
1.0652131052501372,15922,"E 10 St & Avenue A",1,"8","Sun"
1.1926931526970461,15922,"Forsyth St & Broome St",1,"8","Sun"
1.2790388723623491,15922,"MacDougal St & Washington Sq",1,"8","Sun"
1.1720362220868592,15922,"State St",1,"8","Sun"
1.0770329528972125,15922,"W 31 St & 7 Ave",1,"8","Sun"
1.0541867156143494,15922,"W 34 St & 11 Ave",1,"8","Sun"
1.2245587468297285,15922,"W 47 St & 10 Ave",2,"8","Sun"
1.3720536538987458,15922,"W Houston St & Hudson St",1,"8","Sun"
0.9801079639695158,15922,"Warren St & Church St",1,"8","Sun"
1.0012777007484883,15922,"Washington Ave & Park Ave",1,"8","Sun"
1.0730300223650884,15922,"Washington Square E",1,"8","Sun"
1.2675169375404207,15923,"Centre St & Chambers St",1,"8","Mon"
1.0440221369559308,15923,"E 6 St & Avenue B",1,"8","Mon"
0.9767946690564882,15923,"Front St & Washington St",1,"8","Mon"
1.1065355137342576,15923,"Lawrence St & Willoughby St",1,"8","Mon"
1.0447353817476992,15923,"Lexington Ave & Classon Ave",1,"8","Mon"
1.0246218465617003,15923,"Old Slip & Front St",1,"8","Mon"
1.2822525924105717,15923,"St Marks Pl & 1 Ave",1,"8","Mon"
1.3252338304120312,15923,"State St",1,"8","Mon"
1.2016862247915296,15923,"W 20 St & 11 Ave",1,"8","Mon"
1.0366522525518744,15923,"W 34 St & 11 Ave",1,"8","Mon"
1.0966966764572985,15923,"W 44 St & 5 Ave",1,"8","Mon"
1.416976684561831,15923,"W Houston St & Hudson St",1,"8","Mon"
1.164163929156558,15924,"Broadway & Battery Pl",1,"8","Tue"
1.451250722769515,15924,"Broadway & W 60 St",2,"8","Tue"
1.7406757072758692,15924,"Cleveland Pl & Spring St",1,"8","Tue"
1.3489872841167025,15924,"E 39 St & 2 Ave",1,"8","Tue"
1.2820929673344776,15924,"Forsyth St & Canal St",1,"8","Tue"
1.1333370590451464,15924,"Rivington St & Chrystie St",1,"8","Tue"
1.118048400317292,15924,"South St & Gouverneur Ln",1,"8","Tue"
1.112647913623135,15924,"W 14 St & The High Line",1,"8","Tue"
1.4865171049114847,15924,"W 15 St & 7 Ave",1,"8","Tue"
0.9025715912376595,15925,"8 Ave & W 33 St",2,"8","Wed"
0.9805260599082144,15925,"Broadway & W 49 St",1,"8","Wed"
1.0819179806882457,15925,"E 30 St & Park Ave S",1,"8","Wed"
1.0936617521902858,15925,"Fulton St & Grand Ave",1,"8","Wed"
0.8982806145613436,15925,"Fulton St & William St",1,"8","Wed"
1.3187256285146132,15925,"Greenwich Ave & Charles St",1,"8","Wed"
0.9618598532722726,15925,"W 27 St & 7 Ave",2,"8","Wed"
1.255666859200829,15925,"W 43 St & 10 Ave",1,"8","Wed"
0.8721122055144119,15925,"W 52 St & 9 Ave",1,"8","Wed"
1.1732323227532502,15926,"Barrow St & Hudson St",1,"8","Thu"
1.3413168719118571,15926,"Pershing Square N",1,"8","Thu"
1.0647459870337739,15926,"University Pl & E 14 St",1,"8","Thu"
1.2136594600802082,15926,"W 20 St & 11 Ave",1,"8","Thu"
0.9580797562057055,15926,"W 41 St & 8 Ave",3,"8","Thu"
1.013709021089795,15926,"W 49 St & 8 Ave",1,"8","Thu"
1.0412459214564647,15927,"Centre St & Chambers St",3,"8","Fri"
1.1923918102891375,15927,"Christopher St & Greenwich St",1,"8","Fri"
1.1241097495332324,15927,"E 40 St & 5 Ave",1,"8","Fri"
0.9822638246012898,15927,"E 56 St & Madison Ave",1,"8","Fri"
1.4100310957443012,15927,"W 43 St & 6 Ave",1,"8","Fri"
0.8731870597744942,15928,"12 Ave & W 40 St",1,"8","Sat"
1.3490902396309534,15928,"2 Ave & E 31 St",3,"8","Sat"
1.0724830411647017,15928,"Cherry St",1,"8","Sat"
1.1365316392368354,15928,"E 20 St & Park Ave",1,"8","Sat"
1.0648062655024828,15928,"E 31 St & 3 Ave",1,"8","Sat"
1.2374598460106367,15928,"Norfolk St & Broome St",1,"8","Sat"
0.9226289566294381,15929,"Broadway & W 39 St",2,"8","Sun"
1.0804787008399044,15929,"Broadway & W 55 St",1,"8","Sun"
1.186541936009604,15929,"E 32 St & Park Ave",1,"8","Sun"
0.9862115270896934,15929,"E 51 St & 1 Ave",1,"8","Sun"
1.2635058757690272,15929,"W 13 St & 7 Ave",1,"8","Sun"
0.9793902947344859,15929,"W 27 St & 7 Ave",1,"8","Sun"
0.9798685079470884,15929,"W 29 St & 9 Ave",1,"8","Sun"
0.8229186156554247,15929,"W 45 St & 6 Ave",1,"8","Sun"
1.0575112478847186,15930,"2 Ave & E 58 St",1,"8","Mon"
1.0342203263360543,15930,"9 Ave & W 45 St",1,"8","Mon"
1.0248632401961968,15930,"Broadway & W 29 St",1,"8","Mon"
1.3367521359766952,15930,"Broadway & W 55 St",1,"8","Mon"
0.9536538699278763,15930,"E 13 St & Avenue A",1,"8","Mon"
0.9830095701773585,15930,"E 45 St & 3 Ave",1,"8","Mon"
1.0407450173024981,15930,"Harrison St & Hudson St",1,"8","Mon"
1.2173763024560171,15930,"St Marks Pl & 1 Ave",1,"8","Mon"
1.0549466448241842,15930,"University Pl & E 14 St",2,"8","Mon"
0.968355105331369,15930,"Washington Park",1,"8","Mon"
1.0313262802721679,15931,"9 Ave & W 16 St",2,"8","Tue"
1.0123946834113153,15931,"Atlantic Ave & Fort Greene Pl",1,"8","Tue"
1.1176833766666332,15931,"Broadway & W 29 St",1,"8","Tue"
0.9710624753851957,15931,"E 3 St & 1 Ave",3,"8","Tue"
0.9904507809712013,15931,"E 30 St & Park Ave S",3,"8","Tue"
1.0311100528429333,15931,"W 20 St & 11 Ave",1,"8","Tue"
0.9293599497798082,15931,"W 20 St & 8 Ave",1,"8","Tue"
0.8961570563589303,15932,"2 Ave & E 58 St",1,"8","Wed"
1.7302807677653786,15932,"Broadway & E 14 St",1,"8","Wed"
1.8370931697966453,15932,"Central Park S & 6 Ave",1,"8","Wed"
1.017079187886935,15932,"Clark St & Henry St",1,"8","Wed"
0.9272174374605979,15932,"E 6 St & Avenue B",1,"8","Wed"
0.931610095335685,15932,"Front St & Gold St",1,"8","Wed"
1.2881178806347575,15932,"W 15 St & 7 Ave",1,"8","Wed"
1.1374974162503972,15932,"W 21 St & 6 Ave",1,"8","Wed"
0.9817866750487096,15932,"Wythe Ave & Metropolitan Ave",2,"8","Wed"
1.1169075380413174,15933,"8 Ave & W 33 St",1,"8","Thu"
1.029162881420717,15933,"Bank St & Washington St",1,"8","Thu"
1.2054676154428134,15933,"E 25 St & 2 Ave",1,"8","Thu"
0.9845748279141444,15933,"E 33 St & 5 Ave",2,"8","Thu"
1.034492332874805,15933,"Lefferts Pl & Franklin Ave",1,"8","Thu"
1.335207072162319,15933,"Pershing Square N",1,"8","Thu"
1.2104579714792008,15933,"W 20 St & 11 Ave",2,"8","Thu"
1.6900225410751941,15933,"W 37 St & 5 Ave",1,"8","Thu"
0.8312655678057295,15933,"W 51 St & 6 Ave",1,"8","Thu"
1.2893658769187082,15934,"E 31 St & 3 Ave",1,"8","Fri"
1.3667611532492001,15934,"E 43 St & 2 Ave",1,"8","Fri"
1.0126964816920176,15934,"E 47 St & Park Ave",1,"8","Fri"
0.9339738074072839,15934,"W 27 St & 7 Ave",1,"8","Fri"
1.1012325761822408,15934,"W 44 St & 5 Ave",1,"8","Fri"
1.3317067771087918,15934,"W Houston St & Hudson St",1,"8","Fri"
1.1351846181276242,15934,"William St & Pine St",1,"8","Fri"
1.394592311800096,15935,"Broadway & E 14 St",1,"8","Sat"
1.3279622190188716,15935,"Broadway & W 41 St",1,"8","Sat"
1.8152779795839533,15935,"Central Park S & 6 Ave",1,"8","Sat"
0.8755783647970075,15935,"Division St & Bowery",1,"8","Sat"
1.0513689152766401,15935,"Lexington Ave & E 26 St",1,"8","Sat"
1.325686389454887,15936,"1 Ave & E 30 St",1,"8","Sun"
1.1842480859606608,15936,"E 23 St & 1 Ave",1,"8","Sun"
1.0809936172342132,15936,"E 9 St & Avenue C",1,"8","Sun"
1.0999726997044659,15937,"11 Ave & W 27 St",1,"8","Mon"
1.1186366043308735,15937,"E 31 St & 3 Ave",1,"8","Mon"
1.1409235879334856,15937,"S 4 St & Wythe Ave",1,"8","Mon"
1.357583120263058,15937,"Sullivan St & Washington Sq",1,"8","Mon"
1.2363170363534832,15937,"W 20 St & 8 Ave",1,"8","Mon"
1.2907400404553468,15937,"W 37 St & 10 Ave",1,"8","Mon"
1.9428140604083806,15937,"W 37 St & 5 Ave",1,"8","Mon"
1.106703540762538,15938,"6 Ave & Canal St",1,"8","Tue"
1.221919115620693,15938,"E 17 St & Broadway",2,"8","Tue"
1.0233790418542694,15938,"E 37 St & Lexington Ave",1,"8","Tue"
0.9610821345026179,15938,"LaGuardia Pl & W 3 St",1,"8","Tue"
1.6045455878757762,15938,"W 15 St & 7 Ave",1,"8","Tue"
0.9931245535685489,15938,"W 45 St & 6 Ave",1,"8","Tue"
1.329677540298661,15938,"West Thames St",1,"8","Tue"
1.1044303848679815,15939,"E 23 St & 1 Ave",1,"8","Wed"
1.2312445025584393,15939,"E 39 St & 2 Ave",1,"8","Wed"
1.2880359559933081,15939,"Forsyth St & Broome St",1,"8","Wed"
1.2786585343235115,15939,"Howard St & Centre St",1,"8","Wed"
1.3441070811460063,15939,"W 15 St & 7 Ave",2,"8","Wed"
1.0830129958817734,15939,"W 20 St & 11 Ave",1,"8","Wed"
1.3026033622030864,15940,"5 Ave & E 29 St",1,"8","Thu"
1.1031129031528335,15940,"Centre St & Worth St",1,"8","Thu"
1.0120577425665542,15940,"E 47 St & 2 Ave",1,"8","Thu"
1.0936030454791135,15940,"W 56 St & 6 Ave",1,"8","Thu"
0.9780242268010111,15940,"Warren St & Church St",1,"8","Thu"
0.9791469357918172,15940,"Watts St & Greenwich St",1,"8","Thu"
1.1989164692874679,15940,"West St & Chambers St",2,"8","Thu"
1.0312141889592963,15940,"Willoughby St & Fleet St",1,"8","Thu"
1.3109793089882655,15941,"2 Ave & E 31 St",2,"8","Fri"
1.0732571157796824,15941,"9 Ave & W 18 St",1,"8","Fri"
1.0545617528383955,15941,"Clark St & Henry St",1,"8","Fri"
1.283168049609486,15941,"E 39 St & 2 Ave",1,"8","Fri"
1.0191747005966645,15941,"Mercer St & Spring St",1,"8","Fri"
0.9099473727884229,15942,"Bayard St & Baxter St",1,"8","Sat"
0.9070580980316263,15942,"E 10 St & Avenue A",1,"8","Sat"
1.0046401046018045,15942,"E 27 St & 1 Ave",1,"8","Sat"
0.9444785998760776,15942,"St James Pl & Oliver St",1,"8","Sat"
1.1273586560916156,15942,"Vesey Pl & River Terrace",1,"8","Sat"
1.0863070877156529,15942,"W 49 St & 5 Ave",2,"8","Sat"
1.9410410791952868,15943,"8 Ave & W 31 St",1,"8","Sun"
1.2912793395721278,15943,"9 Ave & W 14 St",1,"8","Sun"
1.4787402359898179,15943,"Cleveland Pl & Spring St",2,"8","Sun"
1.1243226161283528,15943,"E 9 St & Avenue C",1,"8","Sun"
1.1744370599872977,15944,"8 Ave & W 33 St",1,"8","Mon"
