predict,Days,start station name,bikes,Month,DayOfWeek,residual
1.0469517391744763,15899,Old Slip & Front St,1,7,Fri,-0.04695173917447626
1.055272248709537,15899,Pearl St & Hanover Square,1,7,Fri,-0.05527224870953695
1.0363752424772301,15899,Pitt St & Stanton St,1,7,Fri,-0.03637524247723012
1.045793681265557,15899,St James Pl & Oliver St,1,7,Fri,-0.04579368126555705
1.0316550890692329,15899,W 52 St & 9 Ave,1,7,Fri,-0.03165508906923287
1.0779534822749215,15900,E 12 St & 3 Ave,1,7,Sat,-0.07795348227492149
1.0481680726454445,15900,Mercer St & Spring St,1,7,Sat,-0.04816807264544454
1.0166189296098158,15901,E 39 St & 3 Ave,1,7,Sun,-0.016618929609815813
1.036070656897533,15901,Mott St & Prince St,2,7,Sun,0.9639293431024669
1.034669803823211,15901,W 27 St & 7 Ave,1,7,Sun,-0.03466980382321094
1.2178886168865977,15901,W 39 St & 9 Ave,1,7,Sun,-0.21788861688659766
1.0667817730838929,15902,Church St & Leonard St,1,7,Mon,-0.06678177308389288
1.0948629906317786,15902,E 2 St & 2 Ave,1,7,Mon,-0.09486299063177861
1.0294352923584902,15902,Metropolitan Ave & Bedford Ave,1,7,Mon,-0.029435292358490184
1.083562231703115,15902,Shevchenko Pl & E 6 St,1,7,Mon,-0.08356223170311505
1.1538892056549066,15902,University Pl & E 14 St,1,7,Mon,-0.1538892056549066
1.2618624557986762,15902,W 39 St & 9 Ave,1,7,Mon,-0.2618624557986762
1.0916359377273983,15903,6 Ave & W 33 St,1,7,Tue,-0.09163593772739831
1.1094551185781218,15903,Allen St & E Houston St,2,7,Tue,0.8905448814218782
1.2243564216430918,15903,Carmine St & 6 Ave,1,7,Tue,-0.22435642164309177
1.1660600201084583,15903,E 25 St & 2 Ave,1,7,Tue,-0.16606002010845833
1.2872969745835712,15903,E 43 St & Vanderbilt Ave,1,7,Tue,-0.2872969745835712
1.3098687820938606,15903,Pershing Square N,1,7,Tue,-0.3098687820938606
1.0638829083123322,15903,W 47 St & 10 Ave,1,7,Tue,-0.06388290831233223
1.050124742801248,15904,Allen St & E Houston St,1,7,Wed,-0.0501247428012479
1.0157167715751154,15904,E 45 St & 3 Ave,1,7,Wed,-0.015716771575115418
1.0401254188731532,15904,E 53 St & Lexington Ave,1,7,Wed,-0.04012541887315324
1.0486017177063451,15904,Forsyth St & Broome St,1,7,Wed,-0.04860171770634514
1.0294690685798529,15904,Greenwich Ave & 8 Ave,1,7,Wed,-0.029469068579852875
1.0344414448219637,15904,St Marks Pl & 2 Ave,1,7,Wed,-0.03444144482196365
1.032335087614738,15904,W 13 St & 5 Ave,1,7,Wed,-0.03233508761473791
1.0248768728423707,15904,W 15 St & 7 Ave,1,7,Wed,-0.024876872842370723
1.1385401602702696,15904,W 18 St & 6 Ave,1,7,Wed,-0.1385401602702696
1.0145724625623,15904,Washington Square E,1,7,Wed,-0.014572462562300048
1.0227778186540801,15905,Broadway & W 51 St,1,7,Thu,-0.02277781865408013
1.1738378369588691,15905,E 12 St & 3 Ave,1,7,Thu,-0.17383783695886912
1.0838697071526768,15905,E 7 St & Avenue A,1,7,Thu,-0.08386970715267683
1.054905050778894,15905,E 9 St & Avenue C,2,7,Thu,0.945094949221106
1.1090114481723017,15905,LaGuardia Pl & W 3 St,1,7,Thu,-0.10901144817230168
1.3212800765644608,15905,Lafayette St & E 8 St,1,7,Thu,-0.3212800765644608
1.1377762215748433,15905,South St & Whitehall St,1,7,Thu,-0.13777622157484326
1.137709964112528,15905,W 22 St & 8 Ave,1,7,Thu,-0.1377099641125279
1.1387208881685698,15905,W 43 St & 10 Ave,1,7,Thu,-0.13872088816856976
1.0334734343825487,15906,9 Ave & W 18 St,1,7,Fri,-0.033473434382548684
1.243919680543923,15906,Broadway & W 41 St,1,7,Fri,-0.243919680543923
1.1029370970125099,15906,E 2 St & 2 Ave,1,7,Fri,-0.10293709701250986
1.075800783491294,15906,E 53 St & Lexington Ave,1,7,Fri,-0.07580078349129393
1.2735842992828905,15906,Pershing Square N,1,7,Fri,-0.2735842992828905
1.1416364245539623,15906,W 45 St & 8 Ave,1,7,Fri,-0.1416364245539623
1.087763998488026,15907,1 Ave & E 30 St,1,7,Sat,-0.08776399848802607
1.0502016250459,15907,Broadway & W 32 St,1,7,Sat,-0.05020162504590009
1.0487464333908294,15907,Duane St & Greenwich St,1,7,Sat,-0.0487464333908294
1.0422581367944244,15907,Franklin St & W Broadway,1,7,Sat,-0.04225813679442436
1.0633222283369546,15907,Pearl St & Anchorage Pl,1,7,Sat,-0.06332222833695456
1.2551836875383418,15908,Broadway & E 14 St,2,7,Sun,0.7448163124616582
1.141169591515728,15908,Broadway & W 60 St,1,7,Sun,-0.14116959151572805
1.0447210873094297,15908,E 20 St & 2 Ave,1,7,Sun,-0.0447210873094297
1.100960553825976,15908,E 25 St & 2 Ave,1,7,Sun,-0.10096055382597591
1.0491331097043481,15908,E 31 St & 3 Ave,1,7,Sun,-0.049133109704348144
1.0233620602725915,15908,E 51 St & 1 Ave,1,7,Sun,-0.023362060272591467
1.041224235204797,15908,Norfolk St & Broome St,1,7,Sun,-0.0412242352047969
1.0249220158435526,15908,St James Pl & Oliver St,1,7,Sun,-0.02492201584355258
1.0424453017084716,15908,W 33 St & 7 Ave,1,7,Sun,-0.042445301708471606
1.0943691009405174,15908,West Thames St,1,7,Sun,-0.09436910094051743
1.0767289251412937,15909,Broadway & W 53 St,1,7,Mon,-0.0767289251412937
1.1680243463166358,15909,Cleveland Pl & Spring St,1,7,Mon,-0.16802434631663576
1.0782422147848274,15909,E 11 St & 1 Ave,1,7,Mon,-0.0782422147848274
1.0656268594789728,15909,MacDougal St & Washington Sq,1,7,Mon,-0.06562685947897284
1.0380940930670504,15909,Old Slip & Front St,1,7,Mon,-0.03809409306705036
1.091134863483434,15909,Spruce St & Nassau St,1,7,Mon,-0.09113486348343391
1.0449914022818845,15909,W 15 St & 7 Ave,2,7,Mon,0.9550085977181155
1.1793215139056425,15909,W 18 St & 6 Ave,1,7,Mon,-0.17932151390564255
1.1952682176807377,15909,W 20 St & 11 Ave,1,7,Mon,-0.19526821768073765
1.0600834781964594,15909,W 20 St & 7 Ave,1,7,Mon,-0.06008347819645943
1.0760186739271165,15909,W 52 St & 11 Ave,1,7,Mon,-0.07601867392711648
1.102236038099016,15910,Broadway & W 32 St,1,7,Tue,-0.10223603809901594
1.2465382010940194,15910,Broadway & W 36 St,1,7,Tue,-0.24653820109401936
1.0324234727251267,15910,Clark St & Henry St,1,7,Tue,-0.03242347272512669
1.0680363350207458,15910,Clinton Ave & Myrtle Ave,1,7,Tue,-0.0680363350207458
1.1093549853802727,15910,Spruce St & Nassau St,1,7,Tue,-0.10935498538027266
1.2070938605011243,15910,W 18 St & 6 Ave,1,7,Tue,-0.20709386050112433
1.128662168155327,15910,York St & Jay St,1,7,Tue,-0.12866216815532705
1.0638420365743309,15911,12 Ave & W 40 St,3,7,Wed,1.9361579634256691
1.031236703570607,15911,5 Ave & E 29 St,1,7,Wed,-0.031236703570606927
1.042819342311296,15911,8 Ave & W 52 St,1,7,Wed,-0.042819342311295916
1.015412939488138,15911,Avenue D & E 3 St,1,7,Wed,-0.015412939488137933
1.1650723431868835,15911,Carmine St & 6 Ave,1,7,Wed,-0.16507234318688346
1.2007419266970945,15911,Pershing Square S,1,7,Wed,-0.20074192669709445
1.08192558815103,15911,W 37 St & 5 Ave,1,7,Wed,-0.0819255881510299
1.0788535232830523,15911,W 4 St & 7 Ave S,1,7,Wed,-0.07885352328305228
1.0988180843155277,15911,W 45 St & 8 Ave,1,7,Wed,-0.09881808431552774
1.1074935131851436,15912,Broadway & W 32 St,1,7,Thu,-0.10749351318514355
1.1570986459923578,15912,E 16 St & 5 Ave,1,7,Thu,-0.1570986459923578
1.0472875331422318,15912,Lafayette Ave & Fort Greene Pl,1,7,Thu,-0.047287533142231775
1.1443308707159958,15912,W 13 St & 7 Ave,1,7,Thu,-0.14433087071599582
1.0811897427016943,15912,W 26 St & 10 Ave,1,7,Thu,-0.08118974270169432
1.2257527092861686,15912,W 41 St & 8 Ave,1,7,Thu,-0.22575270928616864
1.2667435822978175,15912,W 43 St & 6 Ave,1,7,Thu,-0.26674358229781747
1.3022214036294129,15912,West St & Chambers St,1,7,Thu,-0.30222140362941285
1.1094674895069268,15913,2 Ave & E 58 St,1,7,Fri,-0.10946748950692675
1.0371235807477808,15913,Broad St & Bridge St,1,7,Fri,-0.03712358074778077
1.0303462437294395,15913,Broadway & W 49 St,1,7,Fri,-0.030346243729439504
1.0758823601475263,15913,Duane St & Greenwich St,1,7,Fri,-0.07588236014752625
1.0654945660869835,15913,E 4 St & 2 Ave,1,7,Fri,-0.06549456608698345
1.1074830774617286,15913,FDR Drive & E 35 St,1,7,Fri,-0.10748307746172858
1.0718176410416498,15913,Norfolk St & Broome St,2,7,Fri,0.9281823589583502
1.0795721663612583,15913,Perry St & Bleecker St,1,7,Fri,-0.0795721663612583
1.0538637032561025,15913,W 15 St & 7 Ave,1,7,Fri,-0.05386370325610246
1.179606956660489,15913,W 59 St & 10 Ave,1,7,Fri,-0.17960695666048898
1.0917850536161002,15913,William St & Pine St,1,7,Fri,-0.09178505361610023
1.0562702796842969,15914,6 Ave & Canal St,1,7,Sat,-0.056270279684296876
1.0457877188897604,15914,Adelphi St & Myrtle Ave,1,7,Sat,-0.04578771888976041
1.0495114589693406,15914,Allen St & Hester St,1,7,Sat,-0.049511458969340616
1.207847757767411,15914,Broadway & E 22 St,1,7,Sat,-0.20784775776741093
1.0605327874062445,15914,Broadway & W 53 St,1,7,Sat,-0.06053278740624446
1.0899801248682957,15914,Broadway & W 60 St,2,7,Sat,0.9100198751317043
1.0451736885651743,15914,Greenwich Ave & 8 Ave,2,7,Sat,0.9548263114348257
1.0492452001872516,15914,Old Fulton St,1,7,Sat,-0.04924520018725165
1.0317519107643842,15914,St James Pl & Pearl St,1,7,Sat,-0.03175191076438422
1.0729882920291043,15914,University Pl & E 14 St,1,7,Sat,-0.07298829202910428
1.1426082326604174,15914,W 21 St & 6 Ave,1,7,Sat,-0.14260823266041744
1.0711314599380242,15914,W 45 St & 8 Ave,1,7,Sat,-0.07113145993802417
1.0666694784579902,15914,West Thames St,1,7,Sat,-0.0666694784579902
1.0602782876248102,15915,12 Ave & W 40 St,1,7,Sun,-0.060278287624810245
1.0502628610810163,15915,Allen St & E Houston St,1,7,Sun,-0.0502628610810163
1.041005898167048,15915,Broadway & W 39 St,1,7,Sun,-0.04100589816704803
1.0044981021678687,15915,Johnson St & Gold St,1,7,Sun,-0.004498102167868723
1.1801651731255733,15915,State St,1,7,Sun,-0.18016517312557334
1.2078266570991132,15915,W 17 St & 8 Ave,1,7,Sun,-0.2078266570991132
1.0386593254231165,15915,W 20 St & 7 Ave,1,7,Sun,-0.03865932542311645
1.0620286033977742,15915,W 54 St & 9 Ave,1,7,Sun,-0.06202860339777416
1.0188001601732386,15916,Ashland Pl & Hanson Pl,1,7,Mon,-0.0188001601732386
1.0373752253178992,15916,Broadway & W 37 St,1,7,Mon,-0.03737522531789916
1.257576551194469,15916,Broadway & W 41 St,1,7,Mon,-0.257576551194469
1.0779813662756212,15916,E 15 St & 3 Ave,1,7,Mon,-0.07798136627562124
1.0198591846146752,15916,Greenwich Ave & Charles St,1,7,Mon,-0.019859184614675174
1.0177112513565378,15916,Johnson St & Gold St,1,7,Mon,-0.017711251356537838
1.0126428426613963,15916,Pike St & Monroe St,1,7,Mon,-0.012642842661396259
1.005819551156777,15916,Rivington St & Chrystie St,2,7,Mon,0.9941804488432231
1.1838071961273409,15916,W 24 St & 7 Ave,1,7,Mon,-0.18380719612734087
1.1188175751392273,15917,2 Ave & E 31 St,1,7,Tue,-0.1188175751392273
1.0811316850485166,15917,Bank St & Washington St,2,7,Tue,0.9188683149514834
1.0651964381015233,15917,Greenwich St & N Moore St,2,7,Tue,0.9348035618984767
1.31298889025169,15917,Pershing Square N,2,7,Tue,0.68701110974831
1.055962191207924,15917,Suffolk St & Stanton St,1,7,Tue,-0.055962191207924006
1.0365620190380689,15917,W 14 St & The High Line,1,7,Tue,-0.03656201903806888
1.1133519384042438,15917,W 22 St & 10 Ave,1,7,Tue,-0.11335193840424385
1.1366406034556928,15917,W 22 St & 8 Ave,1,7,Tue,-0.13664060345569284
1.2237409636610275,15917,W 41 St & 8 Ave,1,7,Tue,-0.22374096366102747
1.1776071288117658,15917,W 45 St & 8 Ave,1,7,Tue,-0.17760712881176577
1.1314866651003632,15917,W Broadway & Spring St,1,7,Tue,-0.13148666510036322
1.0047278423222807,15918,Columbia Heights & Cranberry St,1,7,Wed,-0.00472784232228074
1.0592755503703328,15918,E 56 St & 3 Ave,1,7,Wed,-0.05927555037033283
1.0406909808630898,15918,E 7 St & Avenue A,1,7,Wed,-0.040690980863089754
1.1206215778236186,15918,Lawrence St & Willoughby St,1,7,Wed,-0.1206215778236186
1.0208475726905761,15918,Murray St & West St,1,7,Wed,-0.020847572690576133
1.0608268971580603,15918,York St & Jay St,1,7,Wed,-0.060826897158060333
1.0825288090298013,15919,Broadway & W 39 St,1,8,Thu,-0.08252880902980131
1.0624424616028405,15919,Old Slip & Front St,1,8,Thu,-0.062442461602840504
1.0728647381129377,15919,Park Pl & Church St,1,8,Thu,-0.0728647381129377
1.2609839654648993,15919,Pershing Square S,1,8,Thu,-0.2609839654648993
1.1058074270754403,15919,Spruce St & Nassau St,1,8,Thu,-0.10580742707544033
1.2110048324138194,15919,W 24 St & 7 Ave,2,8,Thu,0.7889951675861806
1.1062686562430135,15920,12 Ave & W 40 St,1,8,Fri,-0.10626865624301352
1.0355776697544727,15920,Ashland Pl & Hanson Pl,1,8,Fri,-0.03557766975447274
1.168130621975392,15920,Broadway & W 24 St,1,8,Fri,-0.16813062197539197
1.048841771062735,15920,E 9 St & Avenue C,2,8,Fri,0.9511582289372651
1.1810690171216676,15920,Lawrence St & Willoughby St,2,8,Fri,0.8189309828783324
1.1165878920088457,15920,South St & Whitehall St,1,8,Fri,-0.11658789200884567
1.0802706732532579,15920,W 42 St & 8 Ave,2,8,Fri,0.9197293267467421
1.1841084684205156,15920,W 59 St & 10 Ave,1,8,Fri,-0.18410846842051565
1.0458107383177309,15921,Broadway & Battery Pl,1,8,Sat,-0.04581073831773086
1.153352623225517,15921,Broadway & E 14 St,2,8,Sat,0.8466473767744831
1.051866812410406,15921,E 4 St & 2 Ave,1,8,Sat,-0.05186681241040603
1.0506834145289075,15921,Grand St & Havemeyer St,1,8,Sat,-0.050683414528907456
1.0660924320833578,15921,John St & William St,2,8,Sat,0.9339075679166422
1.093085422444671,15921,W 24 St & 7 Ave,1,8,Sat,-0.0930854224446711
1.0405505761793263,15922,8 Ave & W 52 St,1,8,Sun,-0.040550576179326336
1.0436469206637382,15922,9 Ave & W 14 St,1,8,Sun,-0.04364692066373821
1.0599570627872228,15922,E 10 St & Avenue A,1,8,Sun,-0.05995706278722279
1.0465069420708217,15922,Forsyth St & Broome St,1,8,Sun,-0.04650694207082173
1.0395566146604842,15922,MacDougal St & Washington Sq,1,8,Sun,-0.03955661466048421
1.1654734165613392,15922,State St,1,8,Sun,-0.16547341656133918
1.1127197819849064,15922,W 31 St & 7 Ave,1,8,Sun,-0.1127197819849064
1.056061280650948,15922,W 34 St & 11 Ave,1,8,Sun,-0.05606128065094795
1.027588489590568,15922,W 47 St & 10 Ave,2,8,Sun,0.972411510409432
1.0792960383635832,15922,W Houston St & Hudson St,1,8,Sun,-0.07929603836358323
0.9951485128580805,15922,Warren St & Church St,1,8,Sun,0.004851487141919519
1.02457727411066,15922,Washington Ave & Park Ave,1,8,Sun,-0.02457727411066002
1.0211702955687767,15922,Washington Square E,1,8,Sun,-0.021170295568776698
1.0451425697525334,15923,Centre St & Chambers St,1,8,Mon,-0.04514256975253339
1.066435343358072,15923,E 6 St & Avenue B,1,8,Mon,-0.066435343358072
1.0751133351238922,15923,Front St & Washington St,1,8,Mon,-0.07511333512389218
1.1751705605974618,15923,Lawrence St & Willoughby St,1,8,Mon,-0.17517056059746183
1.0306063603982127,15923,Lexington Ave & Classon Ave,1,8,Mon,-0.03060636039821274
1.0364286670044338,15923,Old Slip & Front St,1,8,Mon,-0.03642866700443381
1.0820484374505923,15923,St Marks Pl & 1 Ave,1,8,Mon,-0.08204843745059232
1.2299667094039588,15923,State St,1,8,Mon,-0.2299667094039588
1.2000336715517659,15923,W 20 St & 11 Ave,1,8,Mon,-0.20003367155176588
1.09437579953651,15923,W 34 St & 11 Ave,1,8,Mon,-0.09437579953650999
1.0184271869323258,15923,W 44 St & 5 Ave,1,8,Mon,-0.018427186932325812
1.1228482965562516,15923,W Houston St & Hudson St,1,8,Mon,-0.12284829655625162
1.0741793062433445,15924,Broadway & Battery Pl,1,8,Tue,-0.07417930624334446
1.2142337193987551,15924,Broadway & W 60 St,2,8,Tue,0.7857662806012449
1.200474320410615,15924,Cleveland Pl & Spring St,1,8,Tue,-0.20047432041061497
1.1239810869625138,15924,E 39 St & 2 Ave,1,8,Tue,-0.12398108696251375
1.0649814299216416,15924,Forsyth St & Canal St,1,8,Tue,-0.06498142992164158
1.0215801778314293,15924,Rivington St & Chrystie St,1,8,Tue,-0.021580177831429292
1.0802467066694177,15924,South St & Gouverneur Ln,1,8,Tue,-0.08024670666941769
1.0382634259993728,15924,W 14 St & The High Line,1,8,Tue,-0.038263425999372824
1.0698101630524484,15924,W 15 St & 7 Ave,1,8,Tue,-0.06981016305244836
1.0495037347221028,15925,8 Ave & W 33 St,2,8,Wed,0.9504962652778972
1.016545739020867,15925,Broadway & W 49 St,1,8,Wed,-0.01654573902086698
1.0175379770843749,15925,E 30 St & Park Ave S,1,8,Wed,-0.01753797708437488
1.077709720031339,15925,Fulton St & Grand Ave,1,8,Wed,-0.07770972003133902
1.0653303991959668,15925,Fulton St & William St,1,8,Wed,-0.06533039919596684
1.0156590294883867,15925,Greenwich Ave & Charles St,1,8,Wed,-0.01565902948838671
1.0326512074401584,15925,W 27 St & 7 Ave,2,8,Wed,0.9673487925598416
1.0848254162928723,15925,W 43 St & 10 Ave,1,8,Wed,-0.08482541629287232
1.0166662149092058,15925,W 52 St & 9 Ave,1,8,Wed,-0.016666214909205834
1.1950873674970486,15926,Barrow St & Hudson St,1,8,Thu,-0.19508736749704858
1.2977012659043257,15926,Pershing Square N,1,8,Thu,-0.29770126590432566
1.166272007151572,15926,University Pl & E 14 St,1,8,Thu,-0.16627200715157198
1.2228664306991275,15926,W 20 St & 11 Ave,1,8,Thu,-0.22286643069912748
1.2173172622867017,15926,W 41 St & 8 Ave,3,8,Thu,1.7826827377132983
1.0743188520347329,15926,W 49 St & 8 Ave,1,8,Thu,-0.07431885203473287
1.0556551550587463,15927,Centre St & Chambers St,3,8,Fri,1.9443448449412537
1.111277848913245,15927,Christopher St & Greenwich St,1,8,Fri,-0.1112778489132451
1.0348964004669325,15927,E 40 St & 5 Ave,1,8,Fri,-0.03489640046693254
1.049430726291369,15927,E 56 St & Madison Ave,1,8,Fri,-0.04943072629136891
1.2205279923328396,15927,W 43 St & 6 Ave,1,8,Fri,-0.2205279923328396
1.0588628928305643,15928,12 Ave & W 40 St,1,8,Sat,-0.05886289283056434
1.060917592347587,15928,2 Ave & E 31 St,3,8,Sat,1.939082407652413
1.047883777407143,15928,Cherry St,1,8,Sat,-0.047883777407143
1.0460066430628323,15928,E 20 St & Park Ave,1,8,Sat,-0.04600664306283231
1.0508879252655356,15928,E 31 St & 3 Ave,1,8,Sat,-0.05088792526553565
1.0483758505994432,15928,Norfolk St & Broome St,1,8,Sat,-0.04837585059944316
1.0425677553732027,15929,Broadway & W 39 St,2,8,Sun,0.9574322446267973
1.0267452993342927,15929,Broadway & W 55 St,1,8,Sun,-0.026745299334292705
1.0762341582466797,15929,E 32 St & Park Ave,1,8,Sun,-0.07623415824667967
1.0263043005366723,15929,E 51 St & 1 Ave,1,8,Sun,-0.02630430053667232
1.0752054851343615,15929,W 13 St & 7 Ave,1,8,Sun,-0.07520548513436154
1.032705202818372,15929,W 27 St & 7 Ave,1,8,Sun,-0.03270520281837208
1.0644031028408527,15929,W 29 St & 9 Ave,1,8,Sun,-0.06440310284085271
1.0454943392580927,15929,W 45 St & 6 Ave,1,8,Sun,-0.04549433925809265
1.1056207461833194,15930,2 Ave & E 58 St,1,8,Mon,-0.1056207461833194
1.066069444837622,15930,9 Ave & W 45 St,1,8,Mon,-0.066069444837622
1.0388626405636094,15930,Broadway & W 29 St,1,8,Mon,-0.03886264056360944
1.047989737258702,15930,Broadway & W 55 St,1,8,Mon,-0.047989737258701926
1.0680887591606556,15930,E 13 St & Avenue A,1,8,Mon,-0.0680887591606556
1.0304500356809645,15930,E 45 St & 3 Ave,1,8,Mon,-0.030450035680964493
1.0571055877513356,15930,Harrison St & Hudson St,1,8,Mon,-0.05710558775133556
1.0823316590971406,15930,St Marks Pl & 1 Ave,1,8,Mon,-0.08233165909714057
1.1383380585272278,15930,University Pl & E 14 St,2,8,Mon,0.8616619414727722
1.0464183606516726,15930,Washington Park,1,8,Mon,-0.0464183606516726
1.082942547587375,15931,9 Ave & W 16 St,2,8,Tue,0.9170574524126249
1.043629358808943,15931,Atlantic Ave & Fort Greene Pl,1,8,Tue,-0.04362935880894292
1.0580345272968061,15931,Broadway & W 29 St,1,8,Tue,-0.05803452729680614
1.0938279664819193,15931,E 3 St & 1 Ave,3,8,Tue,1.9061720335180807
1.0438000404226866,15931,E 30 St & Park Ave S,3,8,Tue,1.9561999595773134
1.223782141739181,15931,W 20 St & 11 Ave,1,8,Tue,-0.22378214173918098
1.1034562495827889,15931,W 20 St & 8 Ave,1,8,Tue,-0.10345624958278887
1.0697616255190723,15932,2 Ave & E 58 St,1,8,Wed,-0.06976162551907228
1.26033990765195,15932,Broadway & E 14 St,1,8,Wed,-0.2603399076519499
1.1225831955008183,15932,Central Park S & 6 Ave,1,8,Wed,-0.12258319550081831
1.0081355165108776,15932,Clark St & Henry St,1,8,Wed,-0.008135516510877627
1.0375315294962886,15932,E 6 St & Avenue B,1,8,Wed,-0.037531529496288574
1.0246499785399863,15932,Front St & Gold St,1,8,Wed,-0.024649978539986295
1.023863065054102,15932,W 15 St & 7 Ave,1,8,Wed,-0.023863065054102073
1.2268839102539033,15932,W 21 St & 6 Ave,1,8,Wed,-0.2268839102539033
0.9905817433687033,15932,Wythe Ave & Metropolitan Ave,2,8,Wed,1.0094182566312968
1.1037275762686554,15933,8 Ave & W 33 St,1,8,Thu,-0.10372757626865536
1.0786490711275663,15933,Bank St & Washington St,1,8,Thu,-0.07864907112756625
1.1576277113454636,15933,E 25 St & 2 Ave,1,8,Thu,-0.1576277113454636
