2969,1679
2662,1841
2919,1841
2738,2461
2673,1800
2696,1776
2694,1782
3024,2584
2986,644
2860,2905
2690,1820
2987,547
2787,2718
2934,1044
2712,1862
2954,1608
2750,2631
3044,2589
2719,1935
2764,2372
3034,2491
2753,2315
3109,2962
2936,2012
2875,2402
2878,738
2856,2905
2976,1022
2747,2182
2703,1813
3073,2624
2932,342
2889,2315
3146,3099
2651,1559
2942,2051
2534,1395
2774,2621
2732,2455
2916,1507
2744,2334
2711,1803
3021,2493
3032,671
2904,256
2866,2730
2539,1208
2895,514
2903,2219
3086,2970
3083,2850
2924,1855
2740,2151
3109,3031
2935,457
2914,1995
2686,1383
2564,1052
3010,760
2753,2791
2719,1848
2699,1510
2925,1948
2821,3013
2754,2148
2693,1383
2674,1116
3178,3398
2826,2970
2725,2026
2961,1218
2939,1812
2761,3019
2764,2307
2971,258
2992,589
2525,916
2750,2976
2742,2033
2695,1104
2993,175
2972,2112
2931,2093
2868,2470
2976,900
2926,2093
2853,2329
2719,1302
2624,655
2985,1900
2909,1499
2911,811
2780,2952
2854,703
2856,684
2997,573
3152,3526
2945,1717
2821,2704
3002,120
3030,408
3041,2308
2878,872
2770,1652
2733,900
3159,3518
3123,2758
2673,553
2787,2136
2544,531
3162,3501
2998,2117
2972,920
2859,2250
2851,2771
2601,342
2814,1884
3025,726
2955,2039
2869,2310
3067,2771
2905,1490
3001,1371
2712,560
3050,2719
2882,1040
2962,1320
2762,900
3041,2781
2984,1245
3090,2986
3008,2549
2900,1116
3014,834
2898,1552
2898,1533
2834,1561
2780,902
2896,1575
2898,1556
2838,2252
2802,1084
2891,1617
2902,1560
2853,1834
3025,1396
2960,1663
2932,1734
2896,1702
2905,1590
2921,1539
3046,1055
2752,626
2904,1687
2906,2513
2756,664
2666,228
2654,258
2975,2250
3131,872
2913,1771
2908,1689
2910,1673
2770,808
2914,1747
2905,1714
2917,1667
2924,1652
2987,1537
2999,966
2878,2244
2915,1860
2918,1693
2925,1664
2942,1745
2918,1884
2931,1664
2997,1302
3037,2696
2929,1926
3174,1050
3082,816
2841,1558
2928,1744
2939,1718
3103,3237
3096,3133
3064,2980
2917,1939
2920,1889
2935,1812
3129,3489
2924,1964
2929,1899
2936,1825
2938,1785
3004,1237
3168,1140
3130,1172
2775,1140
2744,642
2698,564
2927,1989
2941,1852
2942,1838
3112,999
2931,2030
2944,1878
2948,1852
3038,641
2953,1919
2954,1892
2959,1804
2980,1369
2749,828
2943,2002
2969,1847
3156,1195
3060,2359
2976,1889
2948,1608
2851,2518
2937,2084
3104,882
2753,976
2666,690
2955,2205
2953,2172
3129,2896
2996,1889
2859,2173
2979,2037
2955,2142
2948,2188
3146,1036
2683,812
3159,2779
2952,2290
2950,2229
2953,2215
2861,2290
3165,3158
2952,2315
2954,2285
2952,2255
2957,2241
2957,2227
3188,3439
2955,2341
2951,2296
3111,808
2952,2322
2953,2308
3121,577
2855,1765
2746,1008
3124,902
2963,2249
3112,664
2926,2648
2811,1400
2656,1006
3064,277
3014,541
2917,2435
3031,1774
3138,553
3098,120
3032,612
2982,2538
3032,518
2896,2726
2846,2349
2995,2609
2795,1471
2955,2147
3132,841
3241,3204
3057,2779
2977,2447
2976,1920
2755,1290
3160,277
2954,2071
2780,1451
2940,2188
2943,2147
3099,1533
2895,2313
2779,1436
2595,1357
2951,2259
3005,1864
3035,789
3113,2987
3083,2843
3049,1660
3144,376
3049,1273
3170,808
3054,1071
3052,816
2977,2143
2827,1894
2801,1584
2653,1465
3185,3308
3105,285
2922,2624
2979,2490
3167,541
2898,2252
3157,1245
2814,1848
3221,3693
3073,1092
3013,2755
2959,2353
2978,1921
2876,2334
3166,1167
2763,1727
2965,2023
3025,1398
2683,1790
2865,2483
2980,1682
2861,2588
2679,1879
3137,1437
2970,1733
2928,2534
2975,2287
2986,1950
2717,1982
3157,811
2978,2458
2954,2262
3105,1129
3109,1524
3107,1132
2958,2067
2668,2185
3114,1199
3001,1864
2963,2058
3005,2125
3008,2644
3118,1429
3020,2590
2946,2536
2893,2496
3106,1473
2942,2596
2941,2574
3066,1803
3052,1956
3183,1405
3014,2413
3048,1973
2960,2579
2929,2321
3042,2036
2908,2190
2881,2258
2888,2220
2782,2634
3246,1565
3218,1589
3145,1812
2976,2508
3184,1710
2788,2554
3035,2616
3002,2405
2944,1871
2789,2484
3079,2140
3112,3084
3061,2207
3017,2317
2808,2275
3289,1958
2943,1634
2904,1883
3152,2164
3221,2136
3027,1734
2813,2038
3105,3055
3226,3571
2952,1471
3168,2285
3173,2300
3156,2325
3038,1689
2869,1674
2747,2347
2722,2598
3079,2646
3121,2617
3171,2372
3007,1302
3080,2930
3215,2454
3102,3271
3121,2518
3236,2445
3072,2675
3056,1513
3018,1233
3058,1634
3091,3300
3291,3844
3087,2763
3033,1057
2827,2321
3074,2771
3157,2791
3018,1031
2962,1140
3155,3022
3123,2912
3094,3187
2861,1337
3122,2943
3041,908
2877,2285
2728,2424
2714,2376
3145,3022
2717,2358
2751,2463
2711,2316
2695,2268
2686,2221
3095,1498
2738,2396
2733,2372
2895,1041
2710,2256
3121,3304
3140,2902
2868,1758
2741,2363
2920,1967
2744,2347
2703,2148
3116,3066
2807,2460
2748,2331
2743,2306
2739,2264
2709,2114
3170,2685
3156,2021
2938,774
2916,2078
2779,2352
2720,2147
3126,3524
3212,3329
3101,3089
2785,2337
2774,2311
2756,2259
2723,2131
2708,2055
2960,966
2817,2375
2754,2218
2731,2140
2722,2089
2717,2064
3206,3154
2850,2442
2774,2229
2763,2203
2729,2099
2715,2022
3112,3152
2758,2162
2747,2136
2714,1981
3154,3302
3111,3182
3212,3196
3178,2154
2719,1965
3161,3556
3108,3260
3155,1995
2871,2391
2835,2309
2809,2227
3191,2224
2915,1376
2799,2160
2751,2053
2731,1973
2748,2012
2741,1986
2725,1932
2709,1879
3212,3132
2822,2190
2806,2108
2765,2026
2750,1972
2751,1932
3209,3629
3146,3477
3183,2982
2917,1318
2786,2001
3195,3032
2797,1989
2753,1879
2784,1922
3088,800
2745,1800
2724,1745
2702,1691
3178,2941
3131,1478
2801,1900
2763,1816
2740,1761
2987,268
2946,1236
2770,1805
2736,1722
2803,1851
2743,1710
2729,1682
2711,1655
2703,1627
3173,2251
3148,1981
3081,872
2891,2155
2830,1869
2799,1812
2763,1728
2716,1643
3122,1560
2771,1717
3140,2794
3140,1920
2963,1350
3202,3263
3146,2100
2843,1813
2812,1756
2738,1613
3037,190
2990,1172
2865,1863
2809,1718
2720,1546
2958,2012
2774,1624
2938,2313
2771,1587
2755,1558
2788,1572
2750,1513
2732,1484
2737,1477
3212,2642
3106,1519
3067,591
2960,2084
2890,1884
2818,1618
2767,1500
3187,2571
2813,1583
2773,1495
3239,2726
3192,2519
3151,2460
2809,1544
3211,2543
3080,942
3009,573
2799,1507
3197,2382
3181,2496
3110,1587
3094,1226
2791,1473
3031,1127
2830,1561
2778,1441
3245,2650
2930,2280
3046,573
2850,1651
2769,1411
3193,2358
3036,601
2957,2135
2756,1383
3252,2554
3229,2324
2993,895
3173,2110
3188,2118
3178,2132
3175,2103
3105,1641
2762,1362
3219,2184
3219,2206
2737,1277
3206,2098
3164,849
2933,2353
2790,1401
3199,2363
2815,1465
3218,2187
3207,2244
3081,618
3042,408
2821,1471
2776,1354
2765,1324
3216,2174
3049,1025
2806,1419
3185,1919
3018,558
2821,1455
2800,1397
3025,350
2762,1319
2734,1262
3047,277
3040,882
2953,2147
2826,1423
2736,1254
2737,1237
3196,1766
3062,485
2927,1900
2914,1708
2806,1371
3019,524
2811,1383
3199,1736
2841,1450
2800,1369
2768,1288
2747,1235
3204,1698
3091,1201
2763,1276
3170,1170
2847,1476
2826,1422
2812,1396
2756,1240
3024,300
2940,1872
2771,1282
3037,1680
2974,2192
2785,1323
2823,1441
2811,1415
2792,1340
3213,1637
3097,459
3080,755
2799,1357
3227,1800
2837,1473
2802,1374
2799,1350
3242,1448
3213,1820
3095,503
2773,1298
3038,234
3040,300
2847,1482
2809,1410
2779,1318
3215,1366
3221,1622
2786,1338
3255,1361
3076,1430
2806,1403
2743,1337
2728,1315
3043,2028
2842,1490
2803,1379
3241,1289
3217,1566
2899,1602
2760,1379
3290,1940
2856,1530
3305,1206
3213,1518
3074,469
3084,1513
2914,1640
2828,1443
2710,1345
3276,1719
3077,1754
2847,1486
2789,1445
2857,1507
2743,1410
3331,2014
3072,1914
2824,1510
2753,1434
2722,1398
3062,722
3044,484
2827,1533
2810,1513
2764,1458
3047,2483
2878,1575
2827,1556
3260,1471
2830,1579
2820,1560
2740,1456
3266,1242
3056,589
3101,631
3057,2467
2950,1803
2840,1602
2788,1539
2747,1492
2732,1477
3237,1503
2741,1504
2991,2060
2802,1600
3133,805
3139,1504
3112,1718
3335,1302
3035,2424
3168,1003
2717,1599
3280,750
3082,2391
2816,1691
2722,1627
2857,1760
3230,1234
3048,2544
2732,1682
2714,1671
3242,999
3021,2402
2772,1733
3108,934
3183,1315
3181,1337
3165,1615
3121,1842
2740,1738
2706,1717
3102,1507
3375,1195
2730,1784
3284,703
2700,1793
3285,700
2753,1851
3246,566
3218,1211
2720,1860
3090,1383
2755,1907
2706,1879
3250,573
3244,1154
3047,2793
2681,1892
3226,800
3208,1440
2793,1984
2725,1945
3200,949
3277,1262
3015,2394
2982,2288
2795,2012
2713,1966
3279,408
3206,1410
3208,1617
2959,2233
2731,2003
2679,1972
3267,592
3169,1248
3158,1366
3042,2737
3039,2717
2727,2052
3289,458
2817,2125
2733,2081
3145,2396
3113,2598
2786,2135
2726,2103
2704,2089
2895,2234
3230,1148
3200,1544
3122,2554
2715,2148
2702,2142
3161,1492
2742,2190
3198,1588
2708,2200
3172,1053
3166,1543
3052,3010
2751,2249
2726,2236
3287,571
3262,420
3207,824
3217,990
3276,1132
3200,1655
3224,1790
2921,2384
2779,2292
2724,2295
3292,601
3222,1974
3063,3056
2996,2620
2763,2343
2799,2387
2736,2359
2722,2353
3275,313
3230,866
3207,1298
3040,2916
3006,2687
2701,2377
3296,524
2733,2418
2699,2407
3208,900
3191,781
3186,1533
2802,2474
2784,2467
2699,2436
2823,2510
2803,2503
2785,2496
2716,2471
2698,2466
3214,924
2768,2519
3286,408
3197,1651
3141,3024
2830,2568
3247,1861
2849,2605
2747,2571
2727,2565
3142,3108
2847,2618
2827,2616
2787,2613
2746,2601
3273,1954
2708,2580
2621,1521
3235,618
2664,1719
2633,1594
2662,1731
3246,510
3207,1332
2674,1801
2635,1624
2780,2433
2707,2430
3216,1300
2731,2400
3259,2575
2729,2340
3285,430
2770,2311
2716,2310
2650,1771
2644,1740
3217,300
3231,1266
2794,2282
3301,1969
3059,2594
3020,2381
2800,2252
2763,2250
2725,2250
2684,1848
2785,2221
2748,2220
2685,1830
3269,1396
3273,2439
3264,2529
3256,2589
2848,2195
2786,2191
2707,2191
2766,2214
3225,598
3268,2347
3268,2377
3267,2437
2907,2173
3246,972
3201,2848
3076,2554
2968,2171
2922,2147
2848,2135
2780,2248
3251,2493
3237,2823
2808,2102
2754,2100
3291,680
3258,2102
3245,2282
3244,2432
3242,2731
3241,2761
3214,2911
2959,2101
2760,2070
2725,1994
3276,218
3252,60
3235,2371
3236,2461
3241,2671
3241,2731
3223,2851
3209,2911
3192,2801
3190,2781
3286,331
3223,511
2920,2028
2889,2021
2807,2011
3221,2550
3198,2864
3191,2821
2903,1994
2858,1986
2842,1984
2719,1984
3251,661
3217,2370
3214,2430
3213,2550
3227,2640
3225,2790
2871,1958
2797,1950
3298,277
3294,218
3240,1831
3215,2341
3223,2671
2856,1926
2782,1920
2786,2190
2747,2213
3220,2252
3218,2282
3206,2612
3153,2694
2839,1894
2782,1890
2755,1891
2729,1894
2718,1896
3228,2044
3195,2493
3161,2850
3068,2247
3055,2136
3043,2093
2931,1884
2887,1872
2781,1860
2767,1860
2742,1862
3316,1537
3233,1896
3231,1956
3192,2704
3148,2718
3095,2424
3045,2067
2941,1860
2794,1830
2707,1839
3250,234
3213,2407
3183,2646
3184,2676
3165,2886
3154,2881
3146,2812
2912,1820
2850,1806
2823,1802
2707,1809
2859,2671
2817,2579
3294,1634
3251,1753
3140,2701
3137,2568
2834,1774
2778,1770
2708,1779
3304,1608
3248,1786
3201,2442
3138,2727
3126,2461
3319,1554
3175,2564
3137,2662
2784,1710
2714,1719
2702,1723
3139,2597
2807,2389
3319,1565
3123,2355
2897,1672
2763,1652
2712,1663
2698,1667
3260,642
3377,778
3249,553
3322,1543
3241,2012
2868,2613
2848,1597
2736,1600
2931,2642
3341,939
3193,2762
3244,2383
3192,2767
2708,1549
2552,1181
2556,1155
3163,2704
2693,1524
2566,1332
2577,1159
3273,2219
2959,2555
2675,1560
2553,1410
2570,1222
2011,300
2749,1451
2718,1460
2885,2100
2022,421
2038,283
2902,2130
2018,190
3309,1342
3349,1643
2926,1412
2856,1383
3293,2192
3074,1996
2839,1350
2820,1350
2836,2704
2074,277
3313,1396
3068,1565
2902,1337
2862,1323
2840,1320
3278,808
3048,1463
2883,1299
2849,1291
2703,1348
2988,2818
2089,350
3336,1530
3354,1583
3094,2148
3077,2029
2820,1260
2812,1261
2422,1320
2018,228
2102,342
3341,1731
3331,1758
3313,2258
2864,1236
2827,1230
2729,1282
2720,1290
2974,2524
3003,2696
2446,837
2025,256
2097,342
2121,365
2121,306
2020,67
2858,1206
2044,277
2047,277
2718,1243
2701,1254
2917,2534
2508,1651
2437,1455
2050,309
3345,871
3292,914
3218,2711
3154,2522
2744,1187
2515,350
2533,323
2092,242
2160,361
2922,2136
3003,2419
2475,847
2455,1556
2447,1537
3095,1848
2743,1129
2724,1159
2525,450
2551,390
2597,361
2604,379
2532,1583
2530,1626
2598,1706
2090,190
2092,182
2167,300
2125,342
2173,552
3326,2173
3342,2309
3328,2364
3098,1965
2706,1115
2822,1645
2581,437
2494,886
2092,503
2008,295
2119,309
3371,1899
3328,2028
2879,1914
2591,658
2503,875
2589,1598
2600,1615
2113,127
2088,301
3404,1864
3336,2362
3051,1296
2725,1048
2552,1492
2493,1690
2170,162
3359,2268
2740,1008
2729,1020
2702,1047
2829,1528
2543,624
2645,510
2651,511
2522,882
2172,95
3331,2442
2027,180
2161,390
3344,2402
3261,2726
2847,1879
2611,598
2621,589
2656,644
2527,942
2223,511
3346,1677
3384,2006
3046,1188
2870,874
2704,999
3018,2588
2890,1869
2092,85
2110,466
3208,2647
2916,899
2709,973
3011,2698
2964,2856
2813,1517
2641,648
2694,633
2544,979
2594,1550
2206,361
2175,108
2194,175
2132,488
2699,966
2611,702
2639,684
2671,666
2557,977
2000,268
2162,242
3352,2255
2746,875
2714,924
2999,2097
3008,2591
2633,721
2510,1752
2003,283
2143,258
3356,2222
3374,2347
3359,2449
3352,2475
2822,721
2764,834
2752,849
2584,792
2595,780
2765,1092
2529,1758
2538,1782
2223,361
2004,300
2129,324
2151,430
2077,518
3379,2388
2786,778
2992,1852
2683,760
2726,751
2751,752
2519,1692
2572,1814
2588,1914
2026,391
2006,319
2026,277
3379,1910
3364,2281
3366,2330
3365,2455
3344,2531
3330,2583
2707,872
2770,785
2582,1012
2589,1950
2024,458
2006,339
3366,2298
3377,2396
3374,2446
3293,2676
2793,711
2791,726
2969,2735
2637,845
2651,837
2685,824
2607,1857
2041,474
2010,361
2107,285
2070,342
2051,420
3341,1809
3251,2795
2821,607
2764,750
2750,768
2787,842
2596,947
2616,1790
2617,1816
2622,1973
2009,671
2006,366
2016,361
3372,2287
3360,2505
2812,582
2803,631
2793,674
2764,726
2695,828
2980,2227
2654,902
2725,1050
2622,1749
2005,376
2028,424
3367,2497
3299,2697
3261,2773
2795,649
2693,807
2768,900
2808,902
2635,1786
2013,402
2027,402
2062,469
2032,459
3378,2301
3361,2514
3320,2663
3312,2688
3237,2366
3172,2103
2806,592
2707,765
2641,977
2778,930
2651,874
2645,866
2646,1772
2669,1959
2035,716
2008,418
2093,552
3365,2508
3266,2805
2807,480
2809,551
2794,600
2784,618
2760,658
2748,679
2900,2524
2742,967
2786,960
2800,960
2541,1473
2647,1811
2716,2084
2045,732
2023,457
2011,446
2013,437
2021,437
1974,390
3389,2295
3317,2696
3273,2560
2792,576
2681,750
2832,2295
2548,1456
2688,1907
2714,2017
2721,2045
2728,2072
2037,485
2061,576
3322,2689
3289,2787
2798,534
2682,1215
2636,1140
2812,1020
2693,808
2651,755
2583,1492
2601,1518
2630,1571
2671,1650
2124,638
2025,503
2022,495
2018,488
2014,484
2034,524
2025,537
2023,551
3390,2357
3383,2447
3291,2804
2801,474
2762,573
2751,595
2917,2359
2791,957
2649,721
2622,1530
2685,1718
2022,780
2037,769
2126,661
2034,532
2030,524
2020,511
2028,577
2027,592
2028,607
2069,642
1889,600
3415,2291
2769,531
2799,1390
2914,1710
2692,706
2686,700
2664,691
2769,997
2699,1678
2753,1984
2059,731
2040,547
2036,604
2032,618
1905,636
3312,2766
3100,1302
2782,467
2721,607
2912,1687
2895,2284
2734,725
2689,663
2741,1861
2041,631
2036,644
2081,553
1879,778
1874,793
3377,2574
3303,2832
3290,2776
2741,541
2718,592
2734,664
2724,655
2565,1276
2606,1409
2660,1544
2767,1907
2072,664
2044,658
1905,725
1908,765
1919,706
1906,726
1888,735
1863,769
3298,2833
3296,2773
3091,1201
2976,604
2716,577
2897,1602
2618,1396
2723,1643
2745,1784
2755,1812
2771,1869
2792,1983
2208,277
2199,426
2039,674
1948,402
1904,711
1972,721
1927,735
1898,765
2790,361
2662,674
2898,1617
2949,1940
2779,691
2761,607
2700,570
2581,1275
2707,1521
2785,1888
2801,2089
2078,644
2109,589
2145,571
2041,685
1896,732
1951,907
1916,832
1983,779
1992,750
1977,752
1916,789
2764,417
2739,497
2677,636
2665,664
2875,1482
2888,1537
2902,1635
2929,2197
2793,604
2736,547
2724,543
2761,1765
2039,671
2030,644
2076,566
1999,384
1936,644
1903,708
1901,726
1928,765
1967,918
1927,859
1944,815
2931,457
2879,324
2816,216
2800,277
2792,300
2776,350
2662,1170
2673,1172
2774,1254
2872,1476
2957,1974
2828,743
2805,577
2796,564
2591,1222
2715,1471
2786,1813
2116,577
2122,564
2176,514
2042,658
1982,324
3111,1120
2838,153
2723,503
2690,589
2686,1146
2694,1150
2705,1159
2878,1471
2892,1550
2729,481
2782,1747
2788,1776
2802,1834
2227,330
2046,646
2032,618
2105,510
2063,384
1919,661
1964,787
2010,866
2062,845
1983,871
2811,170
2795,242
2784,295
2743,437
2713,524
2647,1110
2668,1112
2703,1130
2713,1142
2838,1374
2739,454
2809,595
2220,365
2217,379
2199,459
1980,218
1970,942
1968,918
1903,969
2981,518
2941,430
2810,150
2770,342
2761,371
2691,577
2690,1090
2824,1315
2838,1350
2846,1368
2882,1465
2762,437
2777,1587
2819,1819
2116,499
1980,927
2055,918
2094,902
2048,900
2013,924
2027,930
2831,60
2828,67
2792,218
2786,247
2665,633
2630,1050
2643,1050
2655,1050
2695,1065
2705,1077
2728,1110
2751,1142
2831,1308
2888,1464
2758,395
2812,1725
2828,1812
2083,642
2045,618
1949,708
1999,886
2105,932
2042,932
2906,331
2896,301
2809,124
2783,242
2649,661
2695,1036
2702,1041
2715,1063
2721,1072
2727,1082
2734,1092
2861,1360
2902,1530
